"year";"vars";"values";"var_names"
2018;"alt_6";67,4446183590004;"Vaihtoehtoiset"
2019;"alt_6";67,8394836357889;"Vaihtoehtoiset"
2020;"alt_6";67,8849056782193;"Vaihtoehtoiset"
2000;"alt_7";102,678647873019;"Vaihtoehtoiset"
2001;"alt_7";100,225715154458;"Vaihtoehtoiset"
2002;"alt_7";99,2192827951127;"Vaihtoehtoiset"
2003;"alt_7";99,2255327092107;"Vaihtoehtoiset"
2004;"alt_7";100,622719216052;"Vaihtoehtoiset"
2005;"alt_7";99,025053250804;"Vaihtoehtoiset"
2006;"alt_7";98,9207758832371;"Vaihtoehtoiset"
2007;"alt_7";100;"Vaihtoehtoiset"
2008;"alt_7";98,1799486599497;"Vaihtoehtoiset"
2009;"alt_7";86,5826996152163;"Vaihtoehtoiset"
2010;"alt_7";84,6596061523782;"Vaihtoehtoiset"
2011;"alt_7";79,6405634914329;"Vaihtoehtoiset"
2012;"alt_7";68,4703487669954;"Vaihtoehtoiset"
2013;"alt_7";72,1834687254467;"Vaihtoehtoiset"
2014;"alt_7";68,9703855182953;"Vaihtoehtoiset"
2015;"alt_7";68,6105813996247;"Vaihtoehtoiset"
2016;"alt_7";71,5472966491687;"Vaihtoehtoiset"
2017;"alt_7";75,6105729808367;"Vaihtoehtoiset"
2018;"alt_7";67,4556193149317;"Vaihtoehtoiset"
2019;"alt_7";67,8517132936922;"Vaihtoehtoiset"
2020;"alt_7";67,8974542583376;"Vaihtoehtoiset"
2000;"alt_8";102,683076860847;"Vaihtoehtoiset"
2001;"alt_8";100,273513737665;"Vaihtoehtoiset"
2002;"alt_8";99,206981405269;"Vaihtoehtoiset"
2003;"alt_8";99,2343867297847;"Vaihtoehtoiset"
2004;"alt_8";100,623550770583;"Vaihtoehtoiset"
2005;"alt_8";99,0563628360039;"Vaihtoehtoiset"
2006;"alt_8";98,9168093760017;"Vaihtoehtoiset"
2007;"alt_8";100;"Vaihtoehtoiset"
2008;"alt_8";98,1469084591542;"Vaihtoehtoiset"
2009;"alt_8";86,5176793702867;"Vaihtoehtoiset"
2010;"alt_8";84,5406205151859;"Vaihtoehtoiset"
2011;"alt_8";79,5476934412123;"Vaihtoehtoiset"
2012;"alt_8";68,3834204400121;"Vaihtoehtoiset"
2013;"alt_8";72,095973691431;"Vaihtoehtoiset"
2014;"alt_8";68,8961984177284;"Vaihtoehtoiset"
2015;"alt_8";68,5555586234797;"Vaihtoehtoiset"
2016;"alt_8";71,4978909903046;"Vaihtoehtoiset"
2017;"alt_8";75,5808370106054;"Vaihtoehtoiset"
2018;"alt_8";67,4007161418745;"Vaihtoehtoiset"
2019;"alt_8";67,7626156209444;"Vaihtoehtoiset"
2020;"alt_8";67,7891489378752;"Vaihtoehtoiset"
2000;"alt_9";102,274073523597;"Vaihtoehtoiset"
2001;"alt_9";99,7091189041855;"Vaihtoehtoiset"
2002;"alt_9";100,422650484944;"Vaihtoehtoiset"
2003;"alt_9";98,7824288633298;"Vaihtoehtoiset"
2004;"alt_9";100,695107361502;"Vaihtoehtoiset"
2005;"alt_9";98,2507643799188;"Vaihtoehtoiset"
2006;"alt_9";98,4764152585076;"Vaihtoehtoiset"
2007;"alt_9";100;"Vaihtoehtoiset"
2008;"alt_9";98,5126497594023;"Vaihtoehtoiset"
