"year";"vars";"values";"var_names"
2012;"alt_4";89,8617777687755;"Vaihtoehtoiset"
2013;"alt_4";89,8988353787703;"Vaihtoehtoiset"
2014;"alt_4";87,7054656771923;"Vaihtoehtoiset"
2015;"alt_4";87,928618075946;"Vaihtoehtoiset"
2016;"alt_4";88,4433363250666;"Vaihtoehtoiset"
2017;"alt_4";89,3854801216294;"Vaihtoehtoiset"
2018;"alt_4";84,0862817797764;"Vaihtoehtoiset"
2019;"alt_4";82,9685676807836;"Vaihtoehtoiset"
2020;"alt_4";81,3901823833113;"Vaihtoehtoiset"
2000;"alt_5";101,233616379991;"Vaihtoehtoiset"
2001;"alt_5";100,384285925648;"Vaihtoehtoiset"
2002;"alt_5";100,103952922128;"Vaihtoehtoiset"
2003;"alt_5";99,3938359722084;"Vaihtoehtoiset"
2004;"alt_5";100,820426438036;"Vaihtoehtoiset"
2005;"alt_5";98,6418127577757;"Vaihtoehtoiset"
2006;"alt_5";98,360344069317;"Vaihtoehtoiset"
2007;"alt_5";100;"Vaihtoehtoiset"
2008;"alt_5";99,4828030588803;"Vaihtoehtoiset"
2009;"alt_5";93,6155940798727;"Vaihtoehtoiset"
2010;"alt_5";95,1307659717529;"Vaihtoehtoiset"
2011;"alt_5";94,5070909678879;"Vaihtoehtoiset"
2012;"alt_5";89,8377031079038;"Vaihtoehtoiset"
2013;"alt_5";89,8707924922194;"Vaihtoehtoiset"
2014;"alt_5";87,681850165997;"Vaihtoehtoiset"
2015;"alt_5";87,9062743814054;"Vaihtoehtoiset"
2016;"alt_5";88,4221559923268;"Vaihtoehtoiset"
2017;"alt_5";89,3666888542412;"Vaihtoehtoiset"
2018;"alt_5";84,0642953169182;"Vaihtoehtoiset"
2019;"alt_5";82,9418963857624;"Vaihtoehtoiset"
2020;"alt_5";81,3610004429793;"Vaihtoehtoiset"
2000;"alt_6";101,233758716096;"Vaihtoehtoiset"
2001;"alt_6";100,38445887813;"Vaihtoehtoiset"
2002;"alt_6";100,103387113659;"Vaihtoehtoiset"
2003;"alt_6";99,3934434625531;"Vaihtoehtoiset"
2004;"alt_6";100,819290616439;"Vaihtoehtoiset"
2005;"alt_6";98,6415348154254;"Vaihtoehtoiset"
2006;"alt_6";98,3603304765684;"Vaihtoehtoiset"
2007;"alt_6";100;"Vaihtoehtoiset"
2008;"alt_6";99,4832950000031;"Vaihtoehtoiset"
2009;"alt_6";93,6146522252901;"Vaihtoehtoiset"
2010;"alt_6";95,1290440584094;"Vaihtoehtoiset"
2011;"alt_6";94,5057686144184;"Vaihtoehtoiset"
2012;"alt_6";89,8355345593389;"Vaihtoehtoiset"
2013;"alt_6";89,8682330001674;"Vaihtoehtoiset"
2014;"alt_6";87,6798252642874;"Vaihtoehtoiset"
2015;"alt_6";87,9047763404888;"Vaihtoehtoiset"
2016;"alt_6";88,4208110551557;"Vaihtoehtoiset"
