"geo";"geo_name";"time";"B1G__CLV15_MNAC";"B1G__CP_MNAC";"B1G__PYP_MNAC";"D1__CP_MNAC";"EMP_DC__THS_HW";"EMP_DC__THS_PER";"SAL_DC__THS_HW";"SAL_DC__THS_PER";"b1g__clv10_mnac";"lp_10";"plot_var";"va_ind";"h_ind";"emp_ind";"high_names";"high_size"
"FR";"Ranska";2016;231342,1;229736;231342;136716;4083148;2585;3729739;2447;220385,947370545;0,0539745185260355;117,258200123812;99,7392862963577;85,0595405618059;84,6985583224115;"muut";"muut"
"FR";"Ranska";2017;236521,8;232855;234879;139342;4012814;2569;3669538;2431;225319,631805404;0,0561500313259981;121,984443585287;101,972106356871;83,5943529845067;84,1743119266055;"muut";"muut"
"FR";"Ranska";2018;240448,9;235663;236722;142037;4041263;2576;3697373;2437;229061,492689608;0,0566806695554356;123,137240968199;103,665547061525;84,18699838199;84,4036697247706;"muut";"muut"
"FR";"Ranska";2019;245411,1;243954;240527;141290;4032976;2590;3691351;2449;233789,239940735;0,0579694101677607;125,936995533027;105,805166861439;84,0143648128331;84,8623853211009;"muut";"muut"
"FR";"Ranska";2020;218581,4;216272;217283;135559;3690738;2565;3377448;2428;208229,532707161;0,0564194837745624;122,569821834143;94,2377008417737;76,8849129676413;84,043250327654;"muut";"muut"
"HU";"Unkari";2000;4678618;2545835;2353296;1435162;1753379;1008,64;1653100;964,74;3722021,75376541;2,12277080640604;56,8943527358744;65,0056192676605;114,256716425691;111,448239284886;"muut";"muut"
"HU";"Unkari";2001;4893184;2952657;2662590;1575022;1730500;1013,14;1635257;970,19;3892718,06749387;2,24947591302737;60,2902940253421;67,986853745777;112,765835438122;111,945460371479;"muut";"muut"
"HU";"Unkari";2002;5247421;3235317;3166411;1706242;1725154;1010,8;1632380;968,85;4174526,64119514;2,41979941570152;64,8552924750612;72,9086790494188;112,417470135462;111,686905406451;"muut";"muut"
"HU";"Unkari";2003;5687707;3554063;3506777;1793664;1698962;998,66;1612308;958,48;4524791,23722045;2,66326806439488;71,3807219453953;79,0260981507789;110,710701709114;110,345513408395;"muut";"muut"
"HU";"Unkari";2004;6031989;4001388;3769194;1953720;1618173;937,6;1532153;898,37;4798681,39157463;2,96549342472939;79,4809446376935;83,8096271769316;105,446189094719;103,598775731191;"muut";"muut"
"HU";"Unkari";2005;6351152;4296525;4213108;2082011;1588921;921,88;1508542;884,81;5052587,49221376;3,17988590509771;85,227076704888;88,2441319702433;103,540019653381;101,861816735357;"muut";"muut"
"HU";"Unkari";2006;6779493;4793883;4586296;2190113;1576624;917,79;1497130;881,49;5393349,69660132;3,42082176638268;91,6846225865731;94,1955905013002;102,738701260788;101,40989801443;"muut";"muut"
"HU";"Unkari";2007;7197251;4905281;5089286;2391056;1534596;905,03;1469254;874,62;5725692,32582801;3,73107471010481;100;100;100;100;"muut";"muut"
"HU";"Unkari";2008;6951656;4977017;4737896;2510405;1503126;880,75;1429262;846,01;5530312,07952637;3,67920725177156;98,6098520570284;96,5876572616329;97,9492974046589;97,3172160038894;"muut";"muut"
"HU";"Unkari";2009;5719882;4543067;4095132;2293440;1330812;803,33;1282166;779,43;4550387,90642166;3,41925674431975;91,6426769761385;79,4731474811409;86,720674366413;88,7628034429798;"muut";"muut"
"HU";"Unkari";2010;6246556;4969378;4961383;2339543;1331857;785,45;1279866;760,46;4969378;3,73116483226052;100,002415447631;86,7908668019699;86,7887704646695;86,7871783255804;"muut";"muut"
"HU";"Unkari";2011;6285105;5261844;5000045;2537514;1329797;784,85;1277697;759,08;5000045;3,76000622651427;100,775420452748;87,3264701535797;86,6545331800682;86,7208821807012;"muut";"muut"
"HU";"Unkari";2012;6205966;5356255;5195589;2671721;1362692;805,72;1314738;781,19;4937086,46655146;3,62303915085101;97,1044385961713;86,2268907513729;88,7980940912136;89,0268830867485;"muut";"muut"
"HU";"Unkari";2013;6072643;5680133;5241187;2693002;1326096;782,8;1283778;762,36;4831023,43080481;3,64304200510733;97,6405536785671;84,3744853179163;86,4133622138986;86,494370352364;"muut";"muut"
"HU";"Unkari";2014;6503583;6376506;6083218;2869004;1358036;796,97;1316662;776,26;5173852,21308966;3,80980490435427;102,110121087531;90,3620369147491;88,4946917625225;88,0600643072605;"muut";"muut"
"HU";"Unkari";2015;7068205;7068205;6930096;3054702;1356433;793,28;1315744;772,48;5623031,25356171;4,1454544777086;111,10617716878;98,2070103242677;88,390234302709;87,6523430162536;"muut";"muut"
"HU";"Unkari";2016;7088674;7098168;7088674;3295396;1426370;830,1;1384056;809,08;5639315,13705535;3,95361311374703;105,96445852557;98,4914105778438;92,9475901149228;91,720716440339;"muut";"muut"
"HU";"Unkari";2017;7327456;7519568;7337270;3612678;1483054;866,03;1437303;843;5829275,63501767;3,93058893001716;105,347365984712;101,809096669802;96,6413310082914;95,6907505828536;"muut";"muut"
"HU";"Unkari";2018;7567067;8074104;7765461;3998185;1520810;888,53;1473704;864,43;6019895,37191232;3,9583480986529;106,0913652555;105,138296459927;99,1016528128576;98,1768560158227;"muut";"muut"
"HU";"Unkari";2019;7736659;8402286;8255060;4313563;1530600;894,4;1480292;868,58;6154812,65647043;4,02117643830552;107,775285962916;107,49464529742;99,7396057333657;98,8254532998906;"muut";"muut"
"HU";"Unkari";2020;7327675;8610404;7958115;4291947;1388871;862,59;1340706;836,47;5829450,09532491;4,19725812931864;112,494614968477;101,812143642942;90,5040153890666;95,3106526855463;"muut";"muut"
"IT";"Italia";2000;259549,1;218174,1;215638,3;112434,6;8612419;4573,7;7194881;3925,1;247000,976062365;0,028679628343949;92,1818077133584;92,9719662087376;100,857174007518;99,4542054448987;"muut";"muut"
"IT";"Italia";2001;258663,5;223562,5;217429,6;116141,8;8553317;4569,5;7168379;3933,9;246158,106873591;0,0287792568513;92,5020327803385;92,6547075201838;100,165050145663;99,3628772723319;"muut";"muut"
"IT";"Italia";2002;258528,4;226927,4;223445,8;119102,3;8554076;4593;7149095;3945,8;246029,611928901;0,0287616817911019;92,4455431773245;92,6063416074408;100,173938542184;99,8738801426459;"muut";"muut"
"IT";"Italia";2003;253285,4;224971,2;222325,3;122073,2;8514029;4620,8;7068327;3957,2;241040,118033241;0,0283109345802371;90,9967554796263;90,7282799687334;99,7049614467265;100,478385665826;"muut";"muut"
"IT";"Italia";2004;257496,5;230863,5;228711,6;126000,7;8447753;4572,7;7028330;3913,6;245047,681923604;0,0290074392472891;93,2354546189472;92,2367399778148;98,9288252572863;99,4324606419066;"muut";"muut"
"IT";"Italia";2005;259215,5;232242,4;232404,6;127978,2;8297101;4532,2;6944409;3901,5;246683,466630205;0,029731284050924;95,5620301834128;92,8524546316246;97,1645897993295;98,5517961207271;"muut";"muut"
"IT";"Italia";2006;270753,8;242302,5;242580,1;132402,5;8414389;4572,5;7052254;3934;257663,975240963;0,0306218283039878;98,4244096435526;96,9855535844658;98,5381105517446;99,4281116813082;"muut";"muut"
"IT";"Italia";2007;279169,2;257654,7;249833,6;138099,5;8539223;4598,8;7129004;3954,4;265672,53133897;0,0311120263915077;100;100;100;100;"muut";"muut"
"IT";"Italia";2008;270080,3;253356,3;249266,3;141386,9;8386948;4551,6;7021941;3923,8;257023,096797765;0,0306456051471602;98,5008329625393;96,7443248657991;98,2167581289305;98,9736452987736;"muut";"muut"
"IT";"Italia";2009;220176,2;216301,3;206542,3;130362,2;7434558;4328,9;6188959;3746,9;209531,56312171;0,0281834593423994;90,5870256978578;78,8683579991077;87,0636356492857;94,1310776724363;"muut";"muut"
"IT";"Italia";2010;240921,8;229274,2;236681,8;131069,4;7259483;4166,8;6024756;3597,1;229274,2;0,0315827173918583;101,512890849434;86,2995503691989;85,013390562584;90,6062451074193;"muut";"muut"
"IT";"Italia";2011;244805,1;234354,9;232969,8;134528,5;7264630;4135,8;6044972;3571,8;232969,8;0,0320690523811949;103,076064469875;87,6905861610343;85,0736653674462;89,9321562146647;"muut";"muut"
"IT";"Italia";2012;235018,5;224967,6;224986,1;132339,2;6939502;4058,2;5787834;3505,4;223656,3721082;0,0322294556739374;103,591631314425;84,1849817822673;81,2661995125318;88,2447595024789;"muut";"muut"
"IT";"Italia";2013;231874,7;223850,2;221958,2;131630,6;6735219;3942,1;5609686;3400,5;220664,512452754;0,0327627820940573;105,305844375988;83,0588361320689;78,8739092538045;85,7201878750978;"muut";"muut"
"IT";"Italia";2014;232390,4;227450,1;224348,2;132112,7;6643353;3868,9;5562966;3346;221155,425247121;0,033289729636092;106,999554504038;83,2436172955156;77,7980970868193;84,1284682960772;"muut";"muut"
"IT";"Italia";2015;238294,5;238294,5;233228,6;135134,7;6636320;3833,4;5578511;3320,4;226774,00543148;0,0341716501662789;109,834215670395;85,3584690477995;77,7157359633306;83,3565277898582;"muut";"muut"
"IT";"Italia";2016;245380,3;250824,4;245380,3;138203,8;6746260;3866,8;5715418;3362,5;233517,238060376;0,0346143252795438;111,257058103397;87,8966436174135;79,0032067320411;84,0828042097938;"muut";"muut"
"IT";"Italia";2017;253908,2;258993,2;259541,4;142360,4;6824559;3891,4;5824657;3401,5;241632,755387128;0,0354063545186038;113,802791477023;90,951350585368;79,9201402750578;84,6177263633991;"muut";"muut"
"IT";"Italia";2018;258308,2;265926,3;263481,3;146638,1;6919783;3932;5934491;3449,8;245820,015784131;0,0355242376508238;114,18169039777;92,5274489407001;81,035276863012;85,5005653648778;"muut";"muut"
"IT";"Italia";2019;256924,5;266577,5;264501,9;150075,7;6880723;3943,5;5926755;3476,5;244503,312507761;0,0355345379413996;114,214797500619;92,0318375691617;80,5778581962317;85,7506305992868;"muut";"muut"
"IT";"Italia";2020;227572,6;245523,5;236122,8;136943,2;6074601;3918,8;5272665;3455,9;216570,441086016;0,0356517968976096;114,591690200356;81,5178144291084;71,1376316088712;85,2135339653823;"muut";"muut"
"LT";"Liettua";2000;2756,1;2240,6;2162,5;1119,3;457445;237,74;437047;228,92;2645,88996670032;0,00578406139907599;56,3976276945274;52,273416327731;92,687260909032;99,3024518608245;"muut";"muut"
"LT";"Liettua";2001;3121,4;2445,1;2537,6;1149,7;448334;224,09;428537;215,89;2996,61268387875;0,00668388452332134;65,171374384046;59,2024552678971;90,8411949685535;93,6009356334322;"muut";"muut"
"LT";"Liettua";2002;3283;2475,9;2571,6;1163,3;467979;243,3;449004;234,95;3151,64581320297;0,00673458811870399;65,6657609919789;62,2653609124061;94,8216543474032;101,624827701433;"muut";"muut"
"LT";"Liettua";2003;3729,5;2778,7;2812,7;1376,6;472351;249,66;451704;239,66;3580,36842311725;0,00757988958024276;73,9078929176738;70,7354015260409;95,7075066459184;104,281358339251;"muut";"muut"
"LT";"Liettua";2004;4196,4;3323,4;3126,5;1601,7;494961;248,53;479861;241,57;4028,51040949944;0,00813904612585524;79,3599620619343;79,5891002523363;100,288732736822;103,809364688192;"muut";"muut"
"LT";"Liettua";2005;4586,3;3832;3632,2;1827;494098;248,98;477234;238,08;4402,82707750612;0,00891083768302265;86,8853339236266;86,9842721118541;100,113872139013;103,997326761622;"muut";"muut"
"LT";"Liettua";2006;5028,8;4230,7;4201,7;2075,5;481365;239,46;461028;230,38;4827,59878172168;0,0100289775569925;97,787783253198;95,376256819514;97,5339184983466;100,020884674826;"muut";"muut"
"LT";"Liettua";2007;5272,5;4615,2;4435,8;2259,7;493536;239,41;460086;225,65;5061,63582290426;0,010255859396081;100;100;100;100;"muut";"muut"
"LT";"Liettua";2008;5392,4;5133,1;4720,1;2454,9;483248;245,62;450504;230,65;5176,68297098509;0,0107122698303668;104,450240751742;102,272924250303;97,9154509498801;102,593876613341;"muut";"muut"
"LT";"Liettua";2009;4527,8;4065,3;4310,1;1922,6;394160;208,52;374672;198,74;4346,69522768752;0,0110277431187526;107,526270523624;85,8753055290628;79,864488102185;87,0974478927363;"muut";"muut"
"LT";"Liettua";2010;4942,9;4745,3;4438,1;1906;373743;191,93;359400;184,5;4745,3;0,0126966926470864;123,799402436601;93,7503243225676;75,7276064967905;80,1679127855979;"muut";"muut"
"LT";"Liettua";2011;5447;5754,7;5229,2;2042;378993;195,37;362327;187,41;5229,2;0,0137976163148132;134,533984739353;103,310474774529;76,7913586850807;81,6047784136001;"muut";"muut"
"LT";"Liettua";2012;5718,6;6250,2;6041,6;2205,9;395375;201,19;378324;193,46;5489,90124941352;0,0138853019270655;135,388965378868;108,461008288493;80,1106707514751;84,0357545633015;"muut";"muut"
"LT";"Liettua";2013;5981,3;6176,6;6537,3;2298;389748;200,21;372246;192,22;5742,07728357349;0,0147327947380705;143,652464109445;113,443113737859;78,9705310250924;83,6264149367194;"muut";"muut"
"LT";"Liettua";2014;6241,3;6355,1;6445,1;2492,1;384877;199,17;367003;190,37;5991,6883561117;0,0155678005079849;151,794207650054;118,374544628416;77,9835716138235;83,1920137003467;"muut";"muut"
"LT";"Liettua";2015;6427,8;6427,8;6545,1;2712,1;392139;203,44;369338;192,81;6170,82334811202;0,0157363163268943;153,437325134425;121,913617731813;79,4549941645594;84,975564930454;"muut";"muut"
"LT";"Liettua";2016;6630,5;6571,4;6630,5;2966,7;418401;210,39;389288;196,63;6365,41961630055;0,0152136816506188;148,341363342327;125,758150902453;84,7761865395837;87,8785347312142;"muut";"muut"
"LT";"Liettua";2017;7001,9;7174,7;6939,5;3226,9;407170;209,07;380963;196,04;6721,98153016369;0,0165090294721215;160,971682962326;132,802551691812;82,5005673345004;87,3271793158181;"muut";"muut"
"LT";"Liettua";2018;7272,1;7546,1;7451,6;3532;429493;220,22;402262;206,32;6981,40933699915;0,0162550014482172;158,494776697392;137,927926489847;87,0236416391104;91,9844618019297;"muut";"muut"
"LT";"Liettua";2019;7562,2;7862,8;7847,1;3908,8;427531;219,69;403287;207,19;7259,88486878865;0,0169809554600453;165,573208487375;143,429616882692;86,6261022498865;91,7630842487782;"muut";"muut"
"LT";"Liettua";2020;7617,3;7623,6;7920,1;3994,1;407579;216,88;385740;204,82;7312,79113665526;0,017942021391326;174,944104617717;144,474857388285;82,5834386954548;90,5893655235788;"muut";"muut"
"LV";"Latvia";2000;1940,1;934,6;907,5;526,2;323905;148,2;308571;142,29;1771,30556346769;0,00546859592617494;64,690248942591;68,0577861482468;105,205633400243;95,5143078112916;"muut";"muut"
"LV";"Latvia";2001;2078,7;1016,3;1001,4;525,5;330991;154,87;313130;147,76;1897,90861465498;0,00573401879403061;67,8300441712813;72,9221774543702;107,507194408175;99,8130961588038;"muut";"muut"
"LV";"Latvia";2002;2316,8;1138,5;1132,7;552,9;330080;160,59;314819;154,08;2115,28199136053;0,00640839187881885;75,807478109365;81,2741812482192;107,211297981668;103,499613302398;"muut";"muut"
"LV";"Latvia";2003;2391,3;1182,9;1175,1;606,1;341279;164,28;324724;157,88;2183,2831515571;0,00639735568715654;75,6769265023984;83,8869480762251;110,84877776262;105,877803557618;"muut";"muut"
"LV";"Latvia";2004;2543,6;1359,9;1258,3;671,1;329390;160,17;314371;153,7;2322,44922614278;0,00705075814731103;83,4062903789247;89,2340407171477;106,987183234918;103,228924980665;"muut";"muut"
"LV";"Latvia";2005;2674,4;1557,7;1429,8;806,6;327469;158,35;310984;151,3;2441,82506326858;0,00745666021293186;88,2078712647317;93,8207452146318;106,363234787806;102,055942253158;"muut";"muut"
"LV";"Latvia";2006;2872,5;1816;1673,1;948,7;329513;159,44;312951;152,34;2622,72421734266;0,00795939528134751;94,1549291872809;100,771322346152;107,027134124556;102,758442897654;"muut";"muut"
"LV";"Latvia";2007;2850,5;2275;1802,1;1239,3;307878;155,16;293043;147,81;2602,64940092137;0,00845350886039721;100;100;100;100;"muut";"muut"
"LV";"Latvia";2008;2644,3;2355,5;2110,5;1452,4;299495;151,77;280760;143,11;2414,45782885475;0,0080617633979023;95,3658833395189;92,7692307692308;97,2771682289738;97,815158546017;"muut";"muut"
"LV";"Latvia";2009;2065,2;1846,6;1839,7;1017,3;225017;117,78;212157;111,16;1885,74742846278;0,00838046649125525;99,1359520602841;72,454915663831;73,086417347131;75,9087393658159;"muut";"muut"
"LV";"Latvia";2010;2352,9;2148,4;2103,8;976,3;226950;116,72;213556;109,86;2148,4;0,00946640229125358;111,981929014135;82,5466541609269;73,7142634420128;75,2255736014437;"muut";"muut"
"LV";"Latvia";2011;2478,7;2395,1;2263,2;1020;236182;120,56;220782;113,11;2263,2;0,00958244066016885;113,35459415037;86,957544077923;76,7128537927361;77,7004382572828;"muut";"muut"
"LV";"Latvia";2012;2578,5;2544,5;2491,6;1152,1;247096;126,25;231233;118,06;2354,38567074444;0,00952822251572035;112,713225632943;90,4611151202676;80,257764439161;81,3676205207528;"muut";"muut"
"LV";"Latvia";2013;2535,4;2555,5;2501,9;1225,5;246799;126,33;232679;119,36;2314,96856342523;0,00937997545948417;110,959550813595;88,946615806405;80,1612976568641;81,4191802010828;"muut";"muut"
"LV";"Latvia";2014;2463,1;2481,1;2482,6;1266,7;235770;120,02;221347;112,44;2248,9301332653;0,00953866112425374;112,836708185641;86,4092617495523;76,5790345526475;77,3524104150554;"muut";"muut"
"LV";"Latvia";2015;2572,2;2572,2;2591;1342,9;224759;118,45;207541;109,59;2348,5461993835;0,0104491753361756;123,607551712966;90,2367486973883;73,0026179200852;76,3405516885795;"muut";"muut"
"LV";"Latvia";2016;2616,9;2579,4;2616,9;1439,1;229757;118,92;211701;110,07;2389,35951682089;0,0103995069435137;123,020004062847;91,8048937353998;74,6259882161116;76,6434648105182;"muut";"muut"
"LV";"Latvia";2017;2792,2;2822,8;2752,2;1555,1;230950;118,94;211804;109,4;2549,42826323736;0,0110388753550005;130,583353460657;97,9551169026004;75,0134793652031;76,6563547306007;"muut";"muut"
"LV";"Latvia";2018;3005,1;3077,8;3038;1737,2;233886;120,19;216776;111,23;2743,78739680994;0,0117313024157493;138,774355234994;105,422858562456;75,9671038528248;77,4619747357566;"muut";"muut"
"LV";"Latvia";2019;3069,2;3164,8;3143,4;1893,2;231911;120,89;213506;111,26;2802,26827705905;0,0120833780073349;142,939200832247;107,669833519145;75,3256159907496;77,913121938644;"muut";"muut"
"LV";"Latvia";2020;3042,3;3114,2;3137,2;1947,6;214572;116,84;200442;108,62;2777,82989092191;0,0129459104213127;153,142448125433;106,730852412873;69,6938397677002;75,3029131219386;"muut";"muut"
"NL";"Alankomaat";2000;64598,1;60357;60348;32726;1554812;943;1439893;893;61343,5730200056;0,0394540131025524;75,3501563213533;85,4686718490129;113,428658972526;112,529832935561;"muut";"muut"
"NL";"Alankomaat";2001;66239,9;63238;61891;33511;1549928;941;1441669;895;62902,6472121075;0,0405842382433942;77,5086855644848;87,640896157981;113,072355078279;112,291169451074;"muut";"muut"
"NL";"Alankomaat";2002;65871,2;62854;62886;34413;1505921;919;1405436;875;62552,5138774248;0,041537712720272;79,3296524378527;87,1530629651601;109,861899411996;109,665871121718;"muut";"muut"
"NL";"Alankomaat";2003;65225,6;62445;62238;34309;1456899;889;1356966;844;61939,4685891616;0,0425145933857883;81,195320973589;86,2989202409653;106,285582969783;106,085918854415;"muut";"muut"
"NL";"Alankomaat";2004;67730,4;64925;64843;34389;1426113;860;1326728;815;64318,0552762752;0,0451002517165717;86,1334690629029;89,6129535620933;104,039642820666;102,625298329356;"muut";"muut"
"NL";"Alankomaat";2005;69910,7;67769;67015;34052;1385829;844;1280624;797;66388,517124984;0,0479052733959125;91,4905621797356;92,4976832185395;101,100792272787;100,715990453461;"muut";"muut"
"NL";"Alankomaat";2006;71593,2;69730;69400;34551;1372288;839;1267835;792;67986,292972803;0,0495422921229385;94,6169771444636;94,7238297063059;100,112931701125;100,119331742243;"muut";"muut"
"NL";"Alankomaat";2007;75581;74330;73614;35838;1370740;838;1275678;796;71773,1675161325;0,0523608908444581;100;100;100;100;"muut";"muut"
"NL";"Alankomaat";2008;75121,4;74158;73878;37889;1367722;841;1276360;801;71336,7155893561;0,0521573211437383;99,61121803423;99,3919009821068;99,7798269547835;100,35799522673;"muut";"muut"
"NL";"Alankomaat";2009;67550,3;65630;66684;38439;1304218;817;1210678;776;64147,0582049222;0,0491843067684407;93,9332887107409;89,3747070456433;95,1470008900302;97,4940334128878;"muut";"muut"
"NL";"Alankomaat";2010;70468,2;66918;68465;36412;1288716;793;1196069;754;66918;0,0519261031910832;99,1696328187646;93,235400241962;94,0160789062842;94,6300715990454;"muut";"muut"
"NL";"Alankomaat";2011;73656,9;70259;69946;37269;1283432;787;1193167;747;69946;0,0544991865560466;104,083764957209;97,4542470684162;93,6305936939171;93,9140811455847;"muut";"muut"
"NL";"Alankomaat";2012;72966;70097;69600;37734;1262803;778;1171882;737;69289,9358089355;0,0548699486847398;104,791854759949;96,540167038554;92,1256401651663;92,8400954653938;"muut";"muut"
"NL";"Alankomaat";2013;72284,2;67949;69442;37876;1251763;764;1161838;723;68642,4771736893;0,0548366401416956;104,728241359743;95,6380769432539;91,3202357850504;91,1694510739857;"muut";"muut"
"NL";"Alankomaat";2014;74004,4;69578;69566;39000;1250863;759;1160360;718;70275,9800300942;0,0561819959740549;107,297632007346;97,9140010983885;91,2545778192801;90,5727923627685;"muut";"muut"
"NL";"Alankomaat";2015;74533;74533;70075;38816;1247933;760;1153023;718;70777,9657450466;0,0567161584356264;108,31778741906;98,6134069241653;91,0408246640501;90,6921241050119;"muut";"muut"
"NL";"Alankomaat";2016;76137;76862;76137;39963;1259973;764;1159295;721;72301,1548968995;0,0573830986036205;109,591524663095;100,735633383671;91,9191823394663;91,1694510739857;"muut";"muut"
"NL";"Alankomaat";2017;80768,9;81583;81538;41044;1264203;770;1163251;727;76699,6899375946;0,0606703907027547;115,869668610071;106,864017002391;92,2277747785867;91,8854415274463;"muut";"muut"
"NL";"Alankomaat";2018;83976,6;85581;84823;42695;1282342;786;1185005;742;79745,7533993183;0,0621875859944682;118,767242099072;111,108031258888;93,5510746020398;93,7947494033413;"muut";"muut"
"NL";"Alankomaat";2019;84314,1;87602;85925;44754;1310749;802;1213136;758;80066,2981366942;0,0610843862071946;116,660326480407;111,554639299844;95,6234588616368;95,7040572792363;"muut";"muut"
"NL";"Alankomaat";2020;82164;86137;85368;45784;1261356;797;1163672;752;78024,4713514909;0,0618576130382627;118,137052369898;108,709806257266;92,0200767468666;95,1073985680191;"muut";"muut"
"NO";"Norja";2000;178937;133339;127349;89498;431000;275;419000;268;164451,576135453;0,381558181288755;79,1038160416936;85,4479817392731;108,020050125313;110,441767068273;"muut";"muut"
"NO";"Norja";2001;177555;139417;132309;91448;411000;264;399000;257;163181,241699021;0,397034651335817;82,312364304091;84,7879241327855;103,007518796992;106,024096385542;"muut";"muut"
"NO";"Norja";2002;176385;138875;138498;94289;394000;257;384000;251;162105,594101372;0,411435518023786;85,2979208068463;84,2290245561339;98,7468671679198;103,212851405622;"muut";"muut"
"NO";"Norja";2003;181908;143357;143224;92855;369000;243;360000;237;167182,081797119;0,453067972349916;93,929071100243;86,8667349272924;92,4812030075188;97,5903614457831;"muut";"muut"
"NO";"Norja";2004;190158;152087;149858;95635;363000;231;354000;225;174763,509378354;0,481442174596015;99,8115492775532;90,8059959592777;90,9774436090226;92,7710843373494;"muut";"muut"
"NO";"Norja";2005;197448;162284;157918;102118;369000;232;361000;227;181463,924424907;0,491772152913027;101,953138017031;94,2874885420662;92,4812030075188;93,1726907630522;"muut";"muut"
"NO";"Norja";2006;202174;183931;166168;115572;389000;245;381000;240;185806,96429616;0,477652864514549;99,0259577156142;96,5441041387817;97,4937343358396;98,3935742971887;"muut";"muut"
"NO";"Norja";2007;209411;194744;190515;124076;399000;249;392000;244;192458,116374525;0,48235116885846;100;100;100;100;"muut";"muut"
"NO";"Norja";2008;215081;201794;200017;131670;401000;251;393000;247;197669,222481224;0,492940704441955;102,195399590003;102,707657232059;100,501253132832;100,803212851406;"muut";"muut"
"NO";"Norja";2009;199277;178412;186966;126139;369000;240;362000;236;183144,314748826;0,496326056229879;102,897243393126;95,160608551538;92,4812030075188;96,3855421686747;"muut";"muut"
"NO";"Norja";2010;202801;186383;181567;123773;354000;230;347000;226;186383;0,526505649717514;109,154011373819;96,8434085872985;88,7218045112782;92,3694779116466;"muut";"muut"
"NO";"Norja";2011;206351;188581;189646;128966;352000;229;346000;224;189646;0,538767045454545;111,696017391147;98,5388424102348;88,2205513784461;91,9678714859438;"muut";"muut"
"NO";"Norja";2012;210689;196056;192545;137037;357000;231;350000;227;193632,386454627;0,542387637127806;112,446630617985;100,610143184513;89,4736842105263;92,7710843373494;"muut";"muut"
"NO";"Norja";2013;217790;203245;202664;144124;357000;234;350000;229;200158,699394257;0,560668625754222;116,236605600254;104,001173431806;89,4736842105263;93,9759036144578;"muut";"muut"
"NO";"Norja";2014;224325;213801;209344;149789;360000;234;353000;230;206165,08532063;0,572680792557305;118,726942014595;107,122052945499;90,2255639097744;93,9759036144578;"muut";"muut"
"NO";"Norja";2015;213856;213856;203823;148300;346000;227;339000;223;196543,450149002;0,568044653609832;117,765787725606;102,122713165563;86,7167919799499;91,1646586345382;"muut";"muut"
"NO";"Norja";2016;204712;203303;204712;144339;331000;217;325000;213;188139,695715353;0,568397872251821;117,839016249717;97,7561763876099;82,9573934837093;87,14859437751;"muut";"muut"
"NO";"Norja";2017;205336;210917;203923;143716;322000;213;316000;209;188713,453167744;0,586066624744546;121,502063762288;98,05429707132;80,7017543859649;85,5421686746988;"muut";"muut"
"NO";"Norja";2018;209086;213104;214769;148898;325000;216;319000;212;192159,947388704;0,591261376580626;122,579028465903;99,8450733118256;81,453634085213;86,7469879518072;"muut";"muut"
"NO";"Norja";2019;214736;225301;218863;157896;332000;220;326000;217;197352,947693773;0,594436589439076;123,237306721134;102,543322885756;83,2080200501253;88,3534136546185;"muut";"muut"
"NO";"Norja";2020;209270;227361;213292;155154;325000;216;319000;213;186833,635534242;0,574872724720745;119,181368645016;97,0775559138602;81,453634085213;86,7469879518072;"muut";"muut"
"PL";"Puola";2000;113997;120152;113476;67487;6081662;2918,7;5540567;2712,6;104064,520430166;0,0171111976348186;60,9780509658041;56,0645268636242;91,942143075489;95,1057382123888;"muut";"muut"
"PL";"Puola";2001;112625;113661;118706;69326;6115443;2832,5;5625920;2627,8;102812,129321054;0,0168118857981432;59,9114130354279;55,3898039639238;92,452841883682;92,2969142037864;"muut";"muut"
"PL";"Puola";2002;115415;116214;116477;65827;5548072;2575,1;5099451;2392,8;105359,343899213;0,0189902625451171;67,674351149672;56,7621101020223;83,8753665720184;83,9095441363355;"muut";"muut"
"PL";"Puola";2003;129283;131453;130178;67411;5591510;2593,7;5129886;2404;118019,074036792;0,0211068341175804;75,2170382235337;63,5825113055317;84,5320592344703;84,5156244908599;"muut";"muut"
"PL";"Puola";2004;146027;153300;148478;73192;5793221;2672,8;5300242;2474;133304,192942229;0,0230103759104355;82,0005650658665;71,8173348164191;87,5815121014498;87,0930952458536;"muut";"muut"
"PL";"Puola";2005;153012;158576;160632;75873;5990532;2762,5;5498595;2565;139679,837708389;0,0233167668094235;83,0924301855782;75,252199127404;90,5644460744933;90,0159666329955;"muut";"muut"
"PL";"Puola";2006;178247;174347;184729;81579;6270130;2901,1;5742678;2685,6;162716,405635361;0,0259510417862726;92,4800228733853;87,6630984045896;94,7913891896517;94,5322428231614;"muut";"muut"
"PL";"Puola";2007;203332;193819;198883;93359;6614662;3068,9;6120154;2867,6;185615,622304815;0,0280612406657838;100;100;100;100;"muut";"muut"
"PL";"Puola";2008;220334;206939;210026;106333;6819809;3213;6369091;3027,2;201136,661989749;0,0294930051545063;105,102285054945;108,361925301441;103,101398075971;104,695493499299;"muut";"muut"
"PL";"Puola";2009;224314;224046;210677;101243;6405807;3044,4;5958095;2857,3;204769,8526523;0,0319662850679547;113,916150211179;110,319298618103;96,8425446379573;99,2016683502232;"muut";"muut"
