"year";"vars";"values";"var_names"
2004;"alt_21";99,9854753636326;"Vaihtoehtoiset"
2005;"alt_21";99,852781947846;"Vaihtoehtoiset"
2006;"alt_21";97,6484546738163;"Vaihtoehtoiset"
2007;"alt_21";100;"Vaihtoehtoiset"
2008;"alt_21";102,978522306085;"Vaihtoehtoiset"
2009;"alt_21";99,1878768836802;"Vaihtoehtoiset"
2010;"alt_21";99,9537934322685;"Vaihtoehtoiset"
2011;"alt_21";103,524513898784;"Vaihtoehtoiset"
2012;"alt_21";105,051569836672;"Vaihtoehtoiset"
2013;"alt_21";102,778369904433;"Vaihtoehtoiset"
2014;"alt_21";100,145738314766;"Vaihtoehtoiset"
2015;"alt_21";99,7357267862565;"Vaihtoehtoiset"
2016;"alt_21";101,162511149883;"Vaihtoehtoiset"
2017;"alt_21";102,962220368562;"Vaihtoehtoiset"
2018;"alt_21";99,4685778203732;"Vaihtoehtoiset"
2019;"alt_21";97,5593209448692;"Vaihtoehtoiset"
2020;"alt_21";94,631941367634;"Vaihtoehtoiset"
2000;"alt_22";99,57858775436;"Vaihtoehtoiset"
2001;"alt_22";101,833417482725;"Vaihtoehtoiset"
2002;"alt_22";100,728755620353;"Vaihtoehtoiset"
2003;"alt_22";99,2217668054486;"Vaihtoehtoiset"
2004;"alt_22";99,985237672616;"Vaihtoehtoiset"
